# 2D array, first index is level of noise, second index is mpol.
# Values of noise: [0.01 0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5 ]# Values of policy: ['1scale', '1scale', '1scale', '2scales']# Values of mpol1: [4 1 2 1]# Values of mpol2: [4 4 4 2]
1.632653061224489943e-02	2.051020408163265196e-01	2.275510204081632737e-01	3.163265306122449161e-01
4.418367346938775753e-01	3.530612244897959329e-01	4.704081632653061007e-01	7.316326530612244916e-01
8.275510204081633070e-01	1.463265306122448983e+00	9.051020408163265030e-01	1.310204081632653006e+00
9.785714285714285365e-01	2.154081632653061185e+00	1.574489795918367241e+00	2.744897959183673297e+00
1.191836734693877631e+00	2.675510204081632537e+00	1.868367346938775597e+00	2.546938775510203978e+00
1.615306122448979531e+00	4.757142857142857117e+00	2.644897959183673652e+00	3.305102040816326525e+00
1.608163265306122414e+00	5.083673469387755439e+00	2.610204081632653050e+00	4.354081632653061362e+00
1.911224489795918302e+00	5.297959183673468964e+00	3.470408163265306101e+00	5.077551020408162863e+00
1.838775510204081698e+00	5.790816326530611846e+00	3.856122448979591777e+00	5.064285714285714057e+00
2.033673469387755173e+00	6.669387755102040849e+00	4.116326530612244738e+00	5.245918367346939171e+00
2.278571428571428470e+00	7.193877551020408490e+00	5.391836734693877808e+00	6.291836734693877276e+00
