# 2D array, first index is level of noise, second index is mpol.
# Values of noise: [0.01 0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5 ]# Values of policy: ['1scale', '1scale', '1scale', '2scales']# Values of mpol1: [4 1 2 1]# Values of mpol2: [4 4 4 2]
8.775510204081632404e-02	1.612244897959183576e-01	5.306122448979591621e-02	1.673469387755102122e-01
4.591836734693877653e-01	4.489795918367346927e-01	3.704081632653061229e-01	9.602040816326530281e-01
6.887755102040816757e-01	1.250000000000000000e+00	9.285714285714286031e-01	1.212244897959183776e+00
9.806122448979591733e-01	2.482653061224489921e+00	1.404081632653061185e+00	1.570408163265306190e+00
1.271428571428571352e+00	3.381632653061224403e+00	1.707142857142857073e+00	1.859183673469387843e+00
1.489795918367347038e+00	3.512244897959183820e+00	2.913265306122449161e+00	3.007142857142857117e+00
1.741836734693877453e+00	4.825510204081632892e+00	3.205102040816326436e+00	3.812244897959183643e+00
1.844897959183673386e+00	5.142857142857143238e+00	3.556122448979591955e+00	6.465306122448979842e+00
2.108163265306122636e+00	5.948979591836734748e+00	3.571428571428571619e+00	5.557142857142856940e+00
2.287755102040816446e+00	6.293877551020408134e+00	4.565306122448979487e+00	5.962244897959183554e+00
2.376530612244898144e+00	6.688775510204081343e+00	4.390816326530612379e+00	6.329591836734693722e+00
