# 2D array, first index is level of noise, second index is mpol.
# Values of noise: [0.01 0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5 ]# Values of policy: ['1scale', '1scale', '1scale', '2scales']# Values of mpol1: [4 1 2 1]# Values of mpol2: [4 4 4 2]
2.675469985204081610e+07	4.297289989795918227e+05	1.114436789795918390e+06	9.612559918367346982e+05
7.213608947448979318e+07	5.607288142857142724e+06	1.063590561428571492e+07	1.797667955102040898e+06
1.344508334336734712e+08	1.204232140204081684e+07	2.353570271020408347e+07	4.888058513265306130e+06
1.943949077857142985e+08	2.057726827142857015e+07	1.611457731938775443e+07	2.659131337755102199e+06
1.866055647908163369e+08	1.807998384081632644e+07	2.081151179489795864e+07	5.311034446938775480e+06
1.920242381785714328e+08	1.969571253673469275e+07	2.026971328571428731e+07	4.818268924489796162e+06
1.957495761326530576e+08	1.845038306224489957e+07	3.382244216326530278e+07	3.554162228571428452e+06
2.306322860663265288e+08	2.317115596938775480e+07	3.419721583469387889e+07	6.264276813265305944e+06
2.252136126785714328e+08	2.390743719183673337e+07	4.049452374693877250e+07	7.567670223469387740e+06
2.245362785051020384e+08	2.505103950204081461e+07	4.590927462857142836e+07	9.444454308163264766e+06
2.411309657551020384e+08	2.126322784183673561e+07	4.487174913163265586e+07	8.685785256122449413e+06
