# 2D array, first index is level of noise, second index is mpol.
# Values of noise: [0.01 0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5 ]# Values of policy: ['1scale', '1scale', '1scale', '2scales']# Values of mpol1: [4 1 2 1]# Values of mpol2: [4 4 4 2]
1.388535055612244830e+07	1.918165540816326393e+05	4.947772455102040432e+06	5.702615612244897784e+04
1.100668031887755096e+08	4.177528468367347028e+06	7.049305078571428545e+06	9.846554428571428871e+05
9.652011971938775480e+07	4.063153786734693684e+06	1.456776732244898006e+07	2.038297430612244876e+06
1.415628422551020384e+08	1.273537863571428508e+07	1.491227444183673523e+07	3.539775732653061394e+06
1.784775547091836631e+08	1.595461967244897969e+07	2.017060505204081535e+07	3.363563407142857090e+06
1.855895635306122303e+08	1.968045815714285895e+07	2.853124778469387814e+07	5.307336723469387740e+06
1.991362470000000000e+08	2.071606450102040917e+07	3.523621858163265139e+07	5.523959293877551332e+06
2.052322545612244904e+08	2.677820922959183529e+07	4.147640930510204285e+07	6.803849163265306503e+06
2.038775862142857015e+08	2.143655953673469275e+07	3.380638001938775182e+07	6.283113844897959381e+06
2.201336063775510192e+08	1.973414686224489659e+07	5.186429383571428806e+07	8.330331496938775294e+06
2.377442948877550960e+08	2.438747907244898006e+07	4.747166585408163071e+07	7.682889841836734675e+06
