# 2D array, first index is level of noise, second index is mpol.
# Values of noise: [0.01 0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5 ]# Values of policy: ['1scale', '1scale', '1scale', '2scales']# Values of mpol1: [4 1 2 1]# Values of mpol2: [4 4 4 2]
9.438775510204081565e-01	6.776632653061224687e+01	2.953061224489796022e+00	3.734693877551020225e-01
3.011224489795918391e+00	1.172918367346938737e+02	3.901020408163265341e+00	1.355306122448979522e+01
5.025510204081633070e+00	1.951408163265306257e+02	1.209183673469387799e+01	3.603673469387754835e+01
7.077551020408162863e+00	1.404918367346938908e+02	2.499693877551020549e+01	4.104489795918367179e+01
8.955102040816326436e+00	2.835632653061224460e+02	2.147346938775510239e+01	5.617244897959183447e+01
9.735714285714285765e+00	2.872265306122449147e+02	2.896020408163265358e+01	7.232653061224489477e+01
1.010918367346938851e+01	2.326193877551020535e+02	3.255918367346938425e+01	5.758775510204081627e+01
1.213571428571428612e+01	2.774846938775510239e+02	3.742448979591836888e+01	6.710204081632653583e+01
1.470102040816326472e+01	2.733846938775510012e+02	4.482448979591836746e+01	7.887755102040816269e+01
1.564591836734693864e+01	3.476183673469387827e+02	3.349489795918367463e+01	1.015397959183673464e+02
9.580612244897960039e+00	2.958489795918367236e+02	5.273571428571428754e+01	9.059183673469387088e+01
