# 2D array, first index is level of noise, second index is mpol.
# Values of noise: [0.01 0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5 ]# Values of policy: ['1scale', '1scale', '1scale', '2scales']# Values of mpol1: [4 1 2 1]# Values of mpol2: [4 4 4 2]
3.561224489795918324e-01	3.603469387755102105e+01	3.658163265306122458e+00	3.389795918367346950e+00
4.043877551020408134e+00	3.153163265306122298e+01	6.262244897959183376e+00	2.143979591836734855e+01
5.314285714285714057e+00	7.897448979591837315e+01	1.408979591836734713e+01	2.645204081632653015e+01
5.267346938775510523e+00	1.726632653061224403e+02	2.134081632653061078e+01	2.910306122448979593e+01
1.040612244897959116e+01	2.267234693877551024e+02	1.818061224489795791e+01	5.816632653061224545e+01
9.671428571428570820e+00	1.825653061224489875e+02	2.598265306122448948e+01	8.182142857142856940e+01
8.067346938775509457e+00	2.523173469387755006e+02	3.113265306122448806e+01	6.931632653061224403e+01
9.252040816326530859e+00	2.601479591836734926e+02	3.123469387755102034e+01	5.839693877551020762e+01
1.168673469387755048e+01	3.455663265306122298e+02	4.703979591836734642e+01	8.517653061224490330e+01
1.160816326530612308e+01	2.668653061224489988e+02	3.655306122448979522e+01	8.352244897959184300e+01
1.498775510204081662e+01	2.699061224489796018e+02	6.098163265306122582e+01	8.908367346938776166e+01
