# 2D array, first index is level of noise, second index is mpol.
# Values of noise: [0.01 0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5 ]# Values of policy: ['1scale', '1scale', '1scale', '2scales']# Values of mpol1: [4 1 2 1]# Values of mpol2: [4 4 4 2]
3.860804788775510341e+07	2.422596016326530837e+06	1.962985702040816424e+06	2.290251469387755205e+05
5.554140222448979318e+07	1.294890306122448994e+06	8.864886889795918018e+06	2.942968973469387740e+06
1.215814841377550960e+08	6.416070345918367617e+06	9.342079787755101919e+06	1.318304375510204118e+06
1.398695068214285672e+08	1.674792749591836706e+07	1.299903518469387665e+07	3.704073698979591951e+06
1.832188939234693944e+08	1.512438588571428508e+07	2.597415272244897857e+07	3.954778304081632756e+06
2.015069166071428657e+08	2.077633176530612260e+07	2.595572532959183678e+07	5.026571222448979504e+06
2.028615849540816247e+08	2.059033135816326365e+07	3.138499118061224371e+07	7.956643765306122601e+06
2.160696013367346823e+08	2.220393042653061077e+07	3.636167640612244606e+07	6.613979360204081982e+06
2.086189254285714328e+08	2.239032843469387665e+07	3.706545211122448742e+07	7.294381996938775294e+06
2.343576240204081535e+08	2.337126182448979467e+07	4.021908446836734563e+07	6.321402334693877958e+06
2.353736252806122303e+08	2.665732691632653028e+07	5.123238873673469573e+07	9.633767809183673933e+06
