# 2D array, first index is level of noise, second index is mpol.
# Values of noise: [0.01 0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5 ]# Values of policy: ['1scale', '1scale', '1scale', '2scales']# Values of mpol1: [4 1 2 1]# Values of mpol2: [4 4 4 2]
3.632653061224490054e-01	2.225848979591836724e+03	5.220408163265306101e+00	4.363040816326530376e+02
2.335714285714285854e+00	2.195456122448979386e+03	1.561122448979591759e+01	3.838775510204081911e+02
2.177551020408163396e+00	2.252736734693877679e+03	1.839591836734694041e+01	4.251724489795918203e+02
3.471428571428571530e+00	2.273073469387755267e+03	2.143673469387755048e+01	4.258500000000000227e+02
4.616326530612244738e+00	2.318551020408163367e+03	3.153673469387755190e+01	4.202928571428571445e+02
4.903061224489795755e+00	2.200079591836734835e+03	3.408367346938775455e+01	4.207234693877550740e+02
5.627551020408163573e+00	2.249056122448979750e+03	4.725714285714285978e+01	4.366999999999999886e+02
5.894897959183673208e+00	2.399061224489796132e+03	4.368061224489795791e+01	4.536673469387754949e+02
5.906122448979592043e+00	2.234320408163265256e+03	3.819285714285714306e+01	4.666928571428571217e+02
6.017346938775510523e+00	2.332978571428571286e+03	4.026734693877551052e+01	4.223316326530612059e+02
6.653061224489795755e+00	2.328274489795918271e+03	5.832244897959184016e+01	4.652571428571428669e+02
