# 2D array, first index is level of noise, second index is mpol.
# Values of noise: [0.01 0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5 ]# Values of policy: ['1scale', '1scale', '1scale', '2scales']# Values of mpol1: [4 1 2 1]# Values of mpol2: [4 4 4 2]
4.397959183673469385e-01	2.228407142857142844e+03	9.391836734693876920e+00	4.108877551020408418e+02
1.439795918367346994e+00	2.201939795918367508e+03	1.790510204081632750e+01	4.291489795918367349e+02
2.780612244897959329e+00	2.253046938775510171e+03	9.739795918367347483e+00	4.106775510204081456e+02
3.688775510204081787e+00	2.205041836734693788e+03	2.768061224489795791e+01	4.522948979591836860e+02
3.625510204081632715e+00	2.253837755102040774e+03	2.188469387755101891e+01	3.943081632653061206e+02
5.713265306122448983e+00	2.235176530612244733e+03	3.604285714285714448e+01	4.316081632653061320e+02
5.428571428571428825e+00	2.169058163265306121e+03	3.517040816326530717e+01	4.606897959183673379e+02
5.165306122448980020e+00	2.313001020408163185e+03	6.194081632653061575e+01	4.469071428571428442e+02
5.797959183673468964e+00	2.265061224489796132e+03	4.093163265306122156e+01	4.307051020408163140e+02
7.157142857142857473e+00	2.307158163265306030e+03	3.812244897959183731e+01	4.750326530612244937e+02
6.645918367346938638e+00	2.340931632653061115e+03	6.743979591836735210e+01	4.503142857142856883e+02
