# 2D array, first index is level of noise, second index is mpol.
# Values of noise: [0.01 0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5 ]# Values of policy: ['1scale', '1scale', '1scale', '2scales']# Values of mpol1: [4 1 2 1]# Values of mpol2: [4 4 4 2]
2.122448979591836649e-01	8.700816326530612344e+01	1.212244897959183776e+00	4.648979591836734926e+00
4.014285714285714235e+00	2.684183673469387799e+01	4.887755102040816091e+00	1.478673469387755190e+01
5.105102040816326792e+00	4.396224489795918089e+01	1.555612244897959151e+01	3.305102040816326792e+01
7.973469387755102389e+00	1.753897959183673549e+02	1.986530612244898109e+01	3.644387755102040671e+01
8.355102040816326792e+00	3.043653061224489988e+02	2.227040816326530503e+01	5.012244897959183731e+01
7.818367346938775775e+00	1.845500000000000114e+02	3.126632653061224332e+01	5.480918367346938425e+01
7.182653061224489655e+00	3.370602040816326621e+02	3.942142857142857082e+01	6.733673469387754551e+01
1.089591836734693864e+01	2.760214285714285438e+02	4.069081632653061575e+01	7.949591836734694539e+01
1.100816326530612166e+01	3.411663265306122526e+02	4.577142857142857224e+01	7.791326530612245449e+01
1.073265306122448948e+01	3.193132653061224460e+02	4.316632653061224545e+01	8.963163265306123151e+01
1.057755102040816375e+01	3.423112244897959044e+02	4.680408163265305888e+01	7.349285714285714732e+01
