# 2D array, first index is level of noise, second index is mpol.
# Values of noise: [0.01 0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5 ]# Values of policy: ['1scale', '1scale', '1scale', '2scales']# Values of mpol1: [4 1 2 1]# Values of mpol2: [4 4 4 2]
5.918367346938775697e-02	1.030612244897959190e-01	1.112244897959183687e-01	5.000000000000000278e-02
2.795918367346938993e-01	1.298979591836734615e+00	5.724489795918367152e-01	6.071428571428570953e-01
7.857142857142856984e-01	1.603061224489795933e+00	8.265306122448979886e-01	1.248979591836734793e+00
9.693877551020407823e-01	2.514285714285714235e+00	1.556122448979591733e+00	2.070408163265306190e+00
1.525510204081632626e+00	2.761224489795918391e+00	2.197959183673469319e+00	3.110204081632653050e+00
1.440816326530612201e+00	3.252040816326530415e+00	2.331632653061224580e+00	2.732653061224489921e+00
1.819387755102040760e+00	3.516326530612245094e+00	3.173469387755102122e+00	3.974489795918367374e+00
1.770408163265306145e+00	4.055102040816326969e+00	3.647959183673469497e+00	4.180612244897958796e+00
2.069387755102040760e+00	4.680612244897958796e+00	4.135714285714286120e+00	4.892857142857143238e+00
1.884693877551020469e+00	6.789795918367347305e+00	3.542857142857142705e+00	6.276530612244897611e+00
2.374489795918367285e+00	7.223469387755102389e+00	4.811224489795918657e+00	6.223469387755102389e+00
