# 2D array, first index is level of noise, second index is mpol.
# Values of noise: [0.01 0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5 ]# Values of policy: ['1scale', '1scale', '1scale', '2scales']# Values of mpol1: [4 1 2 1]# Values of mpol2: [4 4 4 2]
1.020408163265306145e-01	1.979591836734693744e-01	1.622448979591836760e-01	1.224489795918367284e-02
5.132653061224490276e-01	7.448979591836735192e-01	4.612244897959183465e-01	7.459183673469387266e-01
6.602040816326530948e-01	1.370408163265306012e+00	9.234693877551020114e-01	1.145918367346938860e+00
7.979591836734694077e-01	2.090816326530612113e+00	1.240816326530612246e+00	2.301020408163265252e+00
1.214285714285714191e+00	3.008163265306122547e+00	1.865306122448979531e+00	3.085714285714285854e+00
1.572448979591836826e+00	3.806122448979591955e+00	2.028571428571428470e+00	2.822448979591836604e+00
1.898979591836734704e+00	4.691836734693877631e+00	2.913265306122449161e+00	4.369387755102041027e+00
1.964285714285714191e+00	5.428571428571428825e+00	3.201020408163265163e+00	5.152040816326530326e+00
2.110204081632653050e+00	5.857142857142856762e+00	4.648979591836734926e+00	5.137755102040816091e+00
2.014285714285714235e+00	5.644897959183673208e+00	4.531632653061224758e+00	5.337755102040816269e+00
2.500000000000000000e+00	6.936734693877551372e+00	4.867346938775510168e+00	7.063265306122448628e+00
