# 2D array, first index is level of noise, second index is mpol.
# Values of noise: [0.01 0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5 ]# Values of policy: ['1scale', '1scale', '1scale', '2scales']# Values of mpol1: [4 1 2 1]# Values of mpol2: [4 4 4 2]
1.016001260204081656e+06	5.936453469387754740e+04	4.077311244897959405e+05	6.261625204081632546e+04
2.438403024489795789e+07	2.129545306122448892e+04	1.035385913265306153e+06	1.120578234693877603e+05
4.030138332142857462e+07	1.630623530612244795e+05	1.901422837755101966e+06	1.839271602040816215e+05
4.538138962244898081e+07	2.918779428571428289e+05	3.157633810204081703e+06	3.693775642857142957e+05
5.046139592346938699e+07	3.778381867346938816e+05	4.040685616326530464e+06	4.123712744897959055e+05
8.128010081632652879e+07	7.601029826530612772e+05	5.889551260204081424e+06	4.740911724489795743e+05
7.349075782142856717e+07	7.648329581632652553e+05	5.137559148979592137e+06	6.225644418367346516e+05
8.974677798469388485e+07	7.758898224489795975e+05	7.170144040816326626e+06	8.569491806122448761e+05
8.873077672448979318e+07	7.002810244897959055e+05	8.453341284693878144e+06	8.419436540816326160e+05
1.100668031887755096e+08	1.005565389795918367e+06	7.372325384693877771e+06	6.953946693877551006e+05
1.195494816173469424e+08	1.231277705102040898e+06	1.059380484897959232e+07	8.787297561224489473e+05
