# 2D array, first index is level of noise, second index is mpol.
# Values of noise: [0.01 0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5 ]# Values of policy: ['1scale', '1scale', '1scale', '2scales']# Values of mpol1: [4 1 2 1]# Values of mpol2: [4 4 4 2]
2.370669607142857276e+06	2.836989795918367463e+02	1.101996530612244896e+04	8.493731632653061752e+03
1.388535055612244830e+07	9.445775102040816273e+04	5.493428326530612539e+05	4.333600816326530912e+04
3.352804158673469350e+07	1.976815408163265383e+05	2.349434930612245109e+06	2.174839816326530708e+05
5.486406805102040619e+07	3.599108948979591951e+05	3.564776716326530557e+06	2.265970428571428638e+05
7.281342364795918763e+07	6.476289193877551006e+05	3.822999426530612167e+06	4.742083255102040712e+05
7.010408695408163965e+07	4.951808214285714203e+05	4.960324947959183715e+06	5.218792224489796208e+05
8.805344255102041364e+07	8.552310459183673374e+05	6.419154124489796348e+06	5.460010428571428638e+05
8.466677168367347121e+07	6.248335193877550773e+05	7.597963995918367058e+06	8.738413724489796441e+05
9.347211593877550960e+07	8.151150173469387228e+05	8.598883675510203466e+06	7.044339316326531116e+05
1.066801323214285672e+08	9.744219285714285215e+05	7.821875422448979691e+06	1.058491697959183715e+06
1.141308082295918316e+08	9.433688836734694196e+05	1.111969257653061301e+07	8.664565591836734675e+05
