# 2D array, first index is level of noise, second index is mpol.
# Values of noise: [0.01 0.05 0.1  0.15 0.2  0.25 0.3  0.35 0.4  0.45 0.5 ]# Values of policy: ['1scale', '1scale', '1scale', '2scales']# Values of mpol1: [4 1 2 1]# Values of mpol2: [4 4 4 2]
2.370669607142857276e+06	5.128508878469387442e+07	5.179680326530612074e+05	1.851828186428571492e+07
2.235202772448979691e+07	5.284160324081632495e+07	5.177778626530611888e+06	1.996961612959183753e+07
3.962404914795918018e+07	5.344964930816326290e+07	1.640568206224489771e+07	1.904411186632652953e+07
5.825073891836734861e+07	5.226636302346938848e+07	1.716759721938775480e+07	1.882412782857142761e+07
6.366941230612245202e+07	5.340738053571428359e+07	2.282814567551020533e+07	1.727199616530612111e+07
7.857076412244898081e+07	5.236737466020408273e+07	2.252981054693877697e+07	1.905931339183673635e+07
8.636010711734694242e+07	5.262398652755101770e+07	3.128956425714285672e+07	1.924965296326530725e+07
1.022774601938775480e+08	5.235456113877551258e+07	2.013510533469387889e+07	1.969486114387755096e+07
1.012614589336734712e+08	5.371946870408163220e+07	2.616990756734693795e+07	2.018190995102040842e+07
1.198881487040816396e+08	5.405571940204081684e+07	3.306766362857142836e+07	2.033529659183673561e+07
1.249681550051020384e+08	5.375366249081632495e+07	2.720835822448979691e+07	2.006322834387755021e+07
